name,category,address,review_index,review_text,review_info,visit_time
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,13,고기도 전부 구워주시도 먹는 페이스 보면서 고기를 천천히 구워주셔서 너무 좋았어요! 고기도 다 구우면 캔들이 켜져있는 따뜻한 돌판 위에 놓아주시는데 계속 따뜻하게 먹을 수 있어서 좋더라구요! 먹는 방법도 친절하게 알려주셔서 다음에 또 올 것 같아요!❤️❤️❤️ 접기,방문일 25.12.25.목 2025년 12월 25일 목요일 1번째 방문 인증 수단 영수증,"저녁에 방문예약 없이 이용대기 시간 바로 입장데이트, 친목, 일상, 기념일, 가족모임연인・배우자, 친구, 지인・동료"
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,14,할머니 생신에 고기집 찾다가 괜찮아보여서 왓는데 주차하고 걸어오는데가 조금 멀지...고기질이나 반찬이나 서비스.옷장도 있구 요청사항도 들어쥬셔서 너무 감사햇어요!!! 다음에 다른메뉴 먹으러 또 올께요용!!! 접기,방문일 25.12.6.토 2025년 12월 6일 토요일 1번째 방문 인증 수단 예약,점심에 방문예약 후 이용대기 시간 바로 입장가족모임부모님
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,15,매장이 깔끔하니 쾌적하고 고기 질이 좋아서 먹었을때 확실히 다르게 맛있습니다. 직접 구워주시고 직원 분들도 너무 친절하시니 편하게 먹을 수 있어서 더 좋네요~ 추가로 주문한 짜글이도 별미에요! 또 올게요^^ 접기,방문일 25.12.6.토 2025년 12월 6일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상부모님
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,16,크리스마스 아이와 맛있게 깔끔하게 식사하기위해 결정하고 방문!! 매 방문마다 만족하고 식사해요,방문일 25.12.24.수 2025년 12월 24일 수요일 5번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 30분 이내일상아이
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,17,육즙 가득한 목살이라 구워 먹으니 담백하면서도 고소해 정말 만족스러웠어요.,방문일 1.7.수 2026년 1월 7일 수요일 5번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,18,진짜 너무너무맛있습니다! 고기도맛있고 반찬도 맛있어요 주차는 이마트 지하주차장에하면되기때문에 주차공간도 넉넉하고 직원분들도 너무 친절합니다! 고기부터 찌개 반찬까지 맛없는게 하나도없습니다! 다른동네에 살지만 멀리서부터와서 먹을정도로 맛있어요!ㅎㅎ 접기,방문일 25.12.2.화 2025년 12월 2일 화요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,19,깔끔하고 맛있어요! 무엇보다 구워줘서 아이들과 오기에 너무 좋아요! 양이많진않지만 고기질도 좋아서 자주오게 되네요~ 잘먹겠습니다!!! 접기,방문일 25.12.25.목 2025년 12월 25일 목요일 3번째 방문 인증 수단 영수증,"저녁에 방문예약 없이 이용대기 시간 바로 입장가족모임연인・배우자, 아이"
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,20,"고기 퀄리티 좋고 직원분이 직접 구워주셔서 편하게 먹었어요🤩숙성 삼겹살이 특히 맛있었고, 고기도 두툼해서 만족했습니다! 매장도 깔끔해서 모임이나 데이트 장소로 좋아요💖 접기",방문일 25.12.28.일 2025년 12월 28일 일요일 4번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,21,"2명이서 임금님반상, 갈매기살, 돌판묵은지볶음밥 먹었습니당 입에서 살살 녹아요ㅠㅠ 부위에 따라 숙성일이 다 다르더라고요! 직접 구워주시고, 구워진 고기를 간이 화로에 옮겨주셔서 끝까지 따뜻하게 먹을수 있습니다 ;) 분위기가 차분하고 테이블간격도 넓어서 데이트나 소규모 모임하기 좋아요 정말 맛있게 먹었습니다 접기",방문일 25.11.20.목 2025년 11월 20일 목요일 1번째 방문 인증 수단 결제내역,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,22,직접 구워주시고 고기가 육즙이 살아있어서 깜짝놀랬어요~ 고기를 따뜻하게 먹을수 있는점도 좋고 밑반찬도 정갈하고 깔끔해서 또 방문할것 같아요~ ^^,방문일 1.3.토 2026년 1월 3일 토요일 1번째 방문 인증 수단 예약,"점심에 방문예약 후 이용대기 시간 바로 입장가족모임연인・배우자, 아이"
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,23,일단 고기가 너무 맛잇어요!! 다 꾸어주셔서 편하고 직원분들 너무 친절하시고 인테리어도 깔끔해서 가족모임하거나 데이트하기 딱 좋아요~~!! 단골 예정입니당,방문일 25.12.31.수 2025년 12월 31일 수요일 1번째 방문 인증 수단 예약,저녁에 방문예약 후 이용대기 시간 바로 입장가족모임부모님
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,24,너무 맛있습니다. 자리도 넓고 편하게 먹을 수 있어요. 고기도 너무 맛있고 친절하게 다 구워주십니다! 솥밥도 너무 맛있어요 같이 꼭 드세요!,방문일 1.11.일 2026년 1월 11일 일요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,25,직원분들이 고기도 직접 구워주셔서 편하게 식사할 수 있었습니다! 응대도 전반적으로 친절해서 기분 좋게 이용했습니다. 매장 분위기도 깔끔하고 자리도 편해서 가족모임이나 어른들 모시고 오기 좋은 곳이에요:) 접기,방문일 25.12.27.토 2025년 12월 27일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 후 이용가족모임부모님
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,26,돼지고기 먹고싶을때 자주 방문하게 되는 맛집이에요! 고기 질이 일단 엄청 좋아요! 다른 돼지 고기집이랑 비교불가… 다른 음식들이나 반찬들도 맛있어요😍 그리고 직원분들이 너무 친절하세요🫶 방문할 때마다 맛있게 잘 먹고 갑니다 ㅎㅎㅎ!!! 접기,방문일 25.11.1.토 2025년 11월 1일 토요일 4번째 방문 인증 수단 영수증,"저녁에 방문예약 없이 이용대기 시간 10분 이내 가족모임, 일상부모님, 친척・형제자매"
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,27,지난번에 먹고맛있어서 이번엔아이와함께방문했어오! 아기의자도 구비되어있고 구워주셔서 아이와와도 차분하게 먹을수있어요 솔잎훈연까지 아주 굳입니당,방문일 1.10.토 2026년 1월 10일 토요일 1번째 방문 인증 수단 영수증,"점심에 방문예약 없이 이용대기 시간 바로 입장일상아이, 연인・배우자"
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,28,삼겹살 먹고 싶을 때마다 오는 동네 맛집이에요 고기 질 너무 좋고 직접 구워주셔서 더 맛있게 먹을 수 있어요 특히 된장술밥은 진짜 미쳤어요 ㅠㅠ 베이컨콘치즈도 맛있고 곁들여 먹을 수 있는 젓갈들도 존맛이에용👍 접기,방문일 25.12.18.목 2025년 12월 18일 목요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,29,여기는 진짜 추천합니다. 고기도 꽃게 된찌도 깔끔하게 맛있어요. 반찬도 정갈하고.... 직원분 모두 친절하세요. 특히 송준기 점장님!!! 고기굽는 실력도 예술이에요. 오늘도 잘 먹었습니다!!! 접기,방문일 25.11.16.일 2025년 11월 16일 일요일 7번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,30,항상 오면 배우자가 즐겁게 음주를 즐겨요. 즐기기 좋은 곳입니다 .,방문일 1.6.화 2026년 1월 6일 화요일 8번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,31,믿고와서 먹는 임금돼지 !! 항상 맛있게 구워주셔서 넘 편하고 맛있어요 된장술밥은 빠질수없어요...,방문일 1.4.일 2026년 1월 4일 일요일 5번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상친척・형제자매
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,32,태릉 맛집이라고해서 왔는데식당에서는 처음 보는 화로에 보조판(촛불)에 놓아두면 식지 않는 세밀함까지 언제든지 기분 좋게 올 수 있는 식당,방문일 1.10.토 2026년 1월 10일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장나들이연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,33,항상 느끼는데 고기 질이 정말 좋아요🥹 다른 돼지고기집이랑 확 차이나는게 느껴져요 ㅎㅎ 직원분들도 너무 친절하시고 고기도 엄청 정성스럽게 구워주셔서 대접받는 느낌이 들어서 좋아요🥰 저희 부모님도 엄청 좋아하세요! 오늘도 맛있게 잘 먹구 갑니다 😉 접기,방문일 25.12.5.금 2025년 12월 5일 금요일 5번째 방문 인증 수단 영수증,"저녁에 방문예약 없이 이용대기 시간 10분 이내 가족모임, 일상부모님, 친척・형제자매"
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,34,연말에 와이프랑 외식했는데 고기 질도 좋고 맛있다는 후기가 많아서 예약 후에 방문했습니다-! 직원분들도 친절하시고 사이드도 잘 나오고 무엇보다 고기가 너무 맛있었어요!!,방문일 25.12.30.화 2025년 12월 30일 화요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 후 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,35,깔끔하고 맛있어요~ 직접 구워주시니 편해서 자주자주 방문합니다~ 만족♡♡,방문일 25.12.22.월 2025년 12월 22일 월요일 5번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,36,검색하고왔는데 분위기도 좋고 나오는 반찬들이 맛있습니다 웨이팅은 있었지만 좋아요😄 친전하시고 맛있게 잘먹고갑니다^^,방문일 25.12.13.토 2025년 12월 13일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 30분 이내데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,37,"새해에 남친이랑 뭐먹을까 고민하다가 서로 좋아하는 삼겹살 먹으러 왔어요🥰첫방문인데 고기 질도 좋고, 직접 다 구워주셔서 넘 편하게 잘 먹었어용❤️",방문일 25.12.31.수 2025년 12월 31일 수요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,38,늘 반상세트에 고기 추가해서 먹었는데 한상세트도 괜찮네요. 등겹살 맛났어요.  .오늘도 맛나게 잘 먹고 갑니다^^ 접기,방문일 25.12.12.금 2025년 12월 12일 금요일 13번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상부모님
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,39,오늘도 넘 야들야들한 고기를 맛나게 먹었습니다. 요즘은 평일에도 좌석이 금방 차네요. 임금돼지 태릉점 입소문이 어마어마 한가봐요^^,방문일 25.12.1.월 2025년 12월 1일 월요일 12번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 10분 이내 일상친구
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,40,고기질도 너무 좋구 사이드 메뉴들도 정성이 들어가있는게 느껴져요! 직원분들 믿고 드시면 됩니다 :),방문일 1.9.금 2026년 1월 9일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,41,고기 질도 좋고 반찬도 너무 맛있어요 잘 구워주셔서 너무 맛나게 먹었습니다~~ 울동네 맛집 임금돼지^^,방문일 25.12.18.목 2025년 12월 18일 목요일 8번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장친목연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,42,직원분들이 하나하나구워서 따뜻하게 올려주세요!! 간만에 왔는데 역시나 맛있어요❤️ 반찬도 정갈하고 고기질도 굿굿!!,방문일 25.12.9.화 2025년 12월 9일 화요일 4번째 방문 인증 수단 영수증,"저녁에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자, 아이"
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,43,반찬도 정말 맛있고 고기가 너무너무너무 맛있어요👍🏻 직원분들도 짱 친절🩷 고기 구워주는게 넘 행복🥲🥲🥲 편안하게 좋은 분위기에서 맛있는 식사를👍🏻🩵 재방문 의사 10000000% 접기,방문일 25.12.18.목 2025년 12월 18일 목요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,44,첫방문 엄청 친절하시고 숙성고기 퀄리티가 넘넘 좋아요 직접 구워주셔서 대화에 집중할 수 있어요 맛집 맛도리 인정 먹골역오면 임금돼지 태릉 필수 코스입니다~~~,방문일 25.12.6.토 2025년 12월 6일 토요일 2번째 방문 인증 수단 예약,점심에 방문예약 후 이용대기 시간 바로 입장친목친구
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,45,"자주 오는 고깃집입니다. 너무 맛있고, 서비스도 좋고', 고기도 잘 구워주세요♡♡  매주 와도 맛있어요~~ 사장님이 특히 친절하셔서 좋아요 👍 👍 👍 접기",방문일 25.11.29.토 2025년 11월 29일 토요일 7번째 방문 인증 수단 예약,저녁에 방문예약 후 이용대기 시간 바로 입장연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,46,"지인한테 추천 받고 왔는데 고기 질이 좋네요. 케어도 처음부터 끝까지 친절하게 잘 해주시고, 곁들임 반찬도 맛있어요. 깔끔하게 잘 먹었습니다🙂 접기",방문일 25.12.11.목 2025년 12월 11일 목요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 30분 이내친목친구
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,47,목살이 맛있는 집은 처음입니다,방문일 1.1.목 2026년 1월 1일 목요일 4번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 10분 이내 데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,48,고기 질이 너무 좋네요!! 여러가지로 곁들여 먹기도 좋아요 ㅎㅎ 번창하세요!! 지인들 데리고 오기 좋은곳이네요 ㅎㅎ,방문일 1.12.월 2026년 1월 12일 월요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,49,남편이랑 저녁먹으러 나왔는데 고기의 퀄리티가 너무 좋고 맛 또한 엄청 맛있었습니다. 분위기도 좋고 매장도 깔끔해서 더 좋았습니다! 맛있는 고기 먹고 싶으면 또 방문 할것같습니다! 완전 강추 합니다~!! 접기,방문일 25.12.21.일 2025년 12월 21일 일요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
임금돼지 태릉,"육류,고기요리",도로명서울 중랑구 동일로 932 2단지상가 103호복사 지번서울 중랑구 묵동 170-1복사,50,돼지고기는 항상 임금돼지로 옵니다 ㅎㅎ 고기 질도 좋고 너무 맛있게 구워주세요 ! 옷에 고기 냄새도 잘 안 베어서 깔끔하게 잘 먹다갑니다~,방문일 25.11.22.토 2025년 11월 22일 토요일 5번째 방문 인증 수단 예약,점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
우소담 본점,소고기구이,도로명서울 중랑구 동일로 932 자이아파트 2단지 104호복사 지번서울 중랑구 묵동 170-1복사,1,"가성비 좋은 한우 오마카세입니다. 육회와 육사시미, 채끝, 제비추리가 나오고 식사와 디저트도 코스에 포함돼 있어요. 중간중간 서비스로 나온 소시지와 미역국도 돈 내고 먹을만큼 맛있었어요. 커플들 데이트 코스로 추천합니다. 접기",방문일 25.12.26.금 2025년 12월 26일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 후 이용대기 시간 바로 입장데이트연인・배우자
우소담 본점,소고기구이,도로명서울 중랑구 동일로 932 자이아파트 2단지 104호복사 지번서울 중랑구 묵동 170-1복사,2,"살치살 단품을 먹었는데 고기가 부드럽고 육즙이 좋아서 만족스러웠습니다. 얼그레이 하이볼도 고기와 잘 어울렸고, 서비스로 나온 무국이 담백해서 마무리하기 좋았어요. 조용하고 깔끔한 분위기라 편하게 식사했고 행복하고 즐거운 시간이였어요! 중랑구한우오마카세 찾으시는 분들께 추천드리고 싶습니다❣️ 접기",방문일 1.4.일 2026년 1월 4일 일요일 1번째 방문 인증 수단 결제내역,점심에 방문예약 후 이용대기 시간 바로 입장
우소담 본점,소고기구이,도로명서울 중랑구 동일로 932 자이아파트 2단지 104호복사 지번서울 중랑구 묵동 170-1복사,3,예약을 하고 간 거라 자리가 셋팅이 되어 있었고 한우를 오마카세로 즐길 수 있다는 거 정말 좋습니다. 서비스를 여러 가지로 받았는데 그 중 소고기뭇국이 정말 맛있었어요. 고기를 구워주시는게 넘 좋았고 먹기 알맞은 정도로 딱 구워주시니 정말 좋았습니다. 오마카세로 즐길 수 있으니 가게 자체가 많이 넓지 않아서 좋았습니다. 접기,방문일 1.9.금 2026년 1월 9일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 후 이용대기 시간 바로 입장일상연인・배우자
