name,category,address,review_index,review_text,review_info,visit_time
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",11,집중하기 좋아요. 아침에도 방문객이 많아 원하는 자리 않기가 쉽지 않아요,방문일 25.10.24.금 2025년 10월 24일 금요일 19번째 방문 인증 수단 영수증,아침에 방문예약 없이 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",12,친절해서 좋아요,방문일 25.11.17.월 2025년 11월 17일 월요일 8번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",13,커피 맛이 좋아요,방문일 1.6.화 2026년 1월 6일 화요일 1번째 방문 인증 수단 영수증,저녁에 방문포장·배달 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",14,코르타도 제대로 맛있어요!,방문일 25.10.17.금 2025년 10월 17일 금요일 4번째 방문 인증 수단 영수증,"점심에 방문예약 없이 이용대기 시간 바로 입장일상부모님, 친척・형제자매"
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",15,이른아침 모님 커피와 아침 해결~~~ 집중하기 좋은 스벅에서~~~,방문일 25.8.14.목 2025년 8월 14일 목요일 15번째 방문 인증 수단 영수증,아침에 방문예약 없이 이용대기 시간 바로 입장여행혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",16,좌석이 여러 종류인 건 좋으나... 와이파이 연결이... 폰으로 쓰지 않고 노트북으로 쓰는 중에 몇 분마다 계속 끊김. 결국엔 그냥 핫스팟연결해서 씀.,방문일 25.11.12.수 2025년 11월 12일 수요일 1번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",17,,방문일 25.12.21.일 2025년 12월 21일 일요일 2번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",18,구,방문일 25.12.22.월 2025년 12월 22일 월요일 15번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",19,항상 여러가지 디저트가 있어서 좋아요.,방문일 25.9.28.일 2025년 9월 28일 일요일 2번째 방문 인증 수단 영수증,아침에 방문예약 없이 이용대기 시간 바로 입장친목친구
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",20,커피맛 좋아요.,방문일 25.10.22.수 2025년 10월 22일 수요일 1번째 방문 인증 수단 영수증,저녁에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",21,,방문일 25.11.13.목 2025년 11월 13일 목요일 23번째 방문 인증 수단 영수증,점심에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",22,식후 들려 디저트 먹은 곳,방문일 25.10.17.금 2025년 10월 17일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",23,굿,방문일 25.12.31.수 2025년 12월 31일 수요일 48번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",24,,방문일 25.10.17.금 2025년 10월 17일 금요일 5번째 방문 인증 수단 영수증,저녁에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",25,맛난식사후 들른곳 공간이 넓어 대화하기 좋았어요 넓은 창뷰도 느즈넉한 저녁을 운치있게... 나름 즐거운 시간을......,방문일 25.7.14.월 2025년 7월 14일 월요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",26,좋아요,방문일 25.10.28.화 2025년 10월 28일 화요일 27번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",27,무료쿠폰으로 먹엇어요 텀블러 담아서 오래도록 시원하개 먹엇습니다,방문일 25.8.10.일 2025년 8월 10일 일요일 4번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",28,"오늘 이용객이 많아 되돌아 가는 손님들이 눈에 띄네요. 아뜨,아아 하나씩 주문했는데 아아두개 제조실수 후 받아 커피맛이 평소와 많이 달라 당황한 하루~~~ 방문객이 정말 많네요. 와이파이는 여전히 끊기고~~~ 접기",방문일 25.6.8.일 2025년 6월 8일 일요일 10번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",29,^^,방문일 25.10.21.화 2025년 10월 21일 화요일 2번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",30,,방문일 25.10.4.토 2025년 10월 4일 토요일 22번째 방문 인증 수단 영수증,점심에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",31,,방문일 25.10.26.일 2025년 10월 26일 일요일 2번째 방문 인증 수단 영수증,저녁에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",32,주말에는 점심식사후 스벅에서 커피 배달해서 마시는데.. 이젠 습관처럼 되어서~~ 집에서 편하게 마시는 장점이 있어 좋다 ㅎ,방문일 25.6.29.일 2025년 6월 29일 일요일 23번째 방문 인증 수단 영수증,점심에 방문포장·배달 이용
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",33,스타벅스 와이파이는 자꾸 끊기는데 입구 쪽 버스정류장에서 잡히는 SEOUL 와이파이는 신호가 잘 잡히고 훨씬 안정적이지만 입구에서만 잘 된다는게 단점이네요.,방문일 25.6.14.토 2025년 6월 14일 토요일 12번째 방문 인증 수단 영수증,밤에 방문예약 없이 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",34,직원분 참 불친절 하십니다 주문하면서 오히려 제가 눈치가 보이네요,방문일 25.10.15.수 2025년 10월 15일 수요일 9번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",35,직원분들이 세상 친절하세요 스타벅스신메뉴 나왔다고 해서 갔는데 맛있게 만들어주셔서 감사해요,방문일 25.5.18.일 2025년 5월 18일 일요일 1번째 방문 인증 수단 영수증,아침에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",36,오늘 와이파이 잘되네요. 노트북 가져올 걸~~~~~ 별추첨은 오늘도 꽝~~~,방문일 25.6.29.일 2025년 6월 29일 일요일 13번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",37,굿,방문일 25.12.6.토 2025년 12월 6일 토요일 3번째 방문 인증 수단 영수증,저녁에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",38,극장 맞은편 방문객이 많아서 복잡해요. 컴퓨터 사용하는 테이블은 많은 편이지만. 와이파이가 잘 끈겨서 없는거나 마찮가지네요.,방문일 25.6.4.수 2025년 6월 4일 수요일 9번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",39,,방문일 25.9.13.토 2025년 9월 13일 토요일 21번째 방문 인증 수단 영수증,점심에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",40,"사람이 많아서, 서로 이야기 하는게 들릴 정도로 넘 이야기 노출됨ㆍ업무적인 이야기는 노ㆍ그냥 사담정도만",방문일 25.9.3.수 2025년 9월 3일 수요일 1번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장친목지인・동료
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",41,,방문일 25.9.7.일 2025년 9월 7일 일요일 9번째 방문 인증 수단 영수증,점심에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",42,아아 굿,방문일 25.10.5.일 2025년 10월 5일 일요일 1번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",43,집앞이라 자주가요 디카페인 소이라떼는 커피빈이 훨씬 더 맛있어요,방문일 25.7.12.토 2025년 7월 12일 토요일 5번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장연인・배우자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",44,,방문일 25.9.7.일 2025년 9월 7일 일요일 4번째 방문 인증 수단 영수증,저녁에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",45,좋아요,방문일 25.12.26.금 2025년 12월 26일 금요일 11번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",46,혼자 책보기 좋앗어여,방문일 25.7.28.월 2025년 7월 28일 월요일 1번째 방문 인증 수단 영수증,아침에 방문예약 없이 이용대기 시간 바로 입장일상혼자
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",47,굿,방문일 25.10.27.월 2025년 10월 27일 월요일 47번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장나들이친구
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",48,"말차라떼, 클래식 밀크티 달기 조절 가능해 조아요",방문일 25.7.4.금 2025년 7월 4일 금요일 10번째 방문 인증 수단 매장주문,아침에 방문
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",49,굿,방문일 25.9.2.화 2025년 9월 2일 화요일 4번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장친목친구
스타벅스 묵동점,카페,"도로명서울 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층복사 지번서울 중랑구 묵동 169-12 로프트원 태릉입구역 1층복사",50,좋아요,방문일 25.12.14.일 2025년 12월 14일 일요일 10번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,1,역시 커피는 투썸이네요. 현미 미숫가루 새로 나왔길래 먹어봤는데 달거나 텁텁하지 않아서 좋았어요.,방문일 25.11.1.토 2025년 11월 1일 토요일 15번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상기타
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,2,다양하고 예쁜 케익이 많아서 자주 와요!,방문일 25.11.30.일 2025년 11월 30일 일요일 1번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,3,태극당 콜라보 버터 케이크 맛있네요. 친절하고 분위기 편해서 종종 갑니다. 키오스크 생긴건 좋은데 진동벨 있었으면 좋겠어요. 주문 찾으러 갈때마다 번거롭고 여러 번 놓치게 되네요. 접기,방문일 25.10.3.금 2025년 10월 3일 금요일 14번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트연인・배우자
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,4,사장님 친절하고 좋아요,방문일 1.2.금 2026년 1월 2일 금요일 84번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상아이
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,5,잘먹고갑니다,방문일 25.12.14.일 2025년 12월 14일 일요일 6번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상부모님
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,6,디저트 종류가 많아요 그리고 너무 맛있어요 한겨울 금귤 피스 케이크 생블루 요거트 케이크 맛있고 친절하세요 접기,방문일 25.12.20.토 2025년 12월 20일 토요일 1번째 방문 인증 수단 결제내역,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,7,"그 유명한 아이스말차 드디어 먹어봅니다. 진짜 말차 좋아하는 사함은 괜찮아요. 딱 저한텐 아이스아메리카노 같은 맛으로 느껴졌어요. 당연히 달지 않고 쌉쌀고소한 말차. 하지만 말차를 별로 좋아하지 않는 동생은 별로라고 했어요. 저는 평소에는 뜨아 마시고, 가끔 아이스음료가 땡길 때 이 아이스말차 마실 것 같아요~ 접기",방문일 25.10.17.금 2025년 10월 17일 금요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장나들이친척・형제자매
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,8,맛있게 잘먹고 가요 :),방문일 25.12.13.토 2025년 12월 13일 토요일 5번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상부모님
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,9,맛있는 조각케익,방문일 25.11.27.목 2025년 11월 27일 목요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상혼자
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,10,굿♡,방문일 1.3.토 2026년 1월 3일 토요일 16번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,11,따뜻한 아인슈페너 떠먹는 티라미슈 둘 다 너무 달콤하고 맛있어요~,방문일 25.10.4.토 2025년 10월 4일 토요일 1번째 방문 인증 수단 영수증,점심에 방문
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,12,친절해요,방문일 1.10.토 2026년 1월 10일 토요일 86번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상아이
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,13,좋아요,방문일 1.9.금 2026년 1월 9일 금요일 85번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상아이
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,14,굿,방문일 25.12.29.월 2025년 12월 29일 월요일 19번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,15,,방문일 1.9.금 2026년 1월 9일 금요일 3번째 방문 인증 수단 영수증,점심에 방문
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,16,굿,방문일 25.12.23.화 2025년 12월 23일 화요일 18번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,17,항상 이용하는 매장 좋아요,방문일 25.9.18.목 2025년 9월 18일 목요일 73번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장일상아이
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,18,일단 직원분들이 다들 넘 친절해서 좋아요 말차크림라떼 많이 안달고 부드럽고 맛있네요^^,방문일 25.9.27.토 2025년 9월 27일 토요일 1번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상연인・배우자
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,19,,방문일 25.12.20.토 2025년 12월 20일 토요일 4번째 방문 인증 수단 결제내역,점심에 방문포장·배달 이용대기 시간 바로 입장일상혼자
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,20,라떼가 맛있습니다~ 겨울이면 즐겨 마시고 있어요~^^,방문일 1.6.화 2026년 1월 6일 화요일 5번째 방문 인증 수단 영수증,아침에 방문예약 없이 이용대기 시간 바로 입장일상혼자
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,21,수박주스 완전 제대로 생과일이네요. jmt,방문일 25.7.18.금 2025년 7월 18일 금요일 13번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장데이트친구
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,22,케이크ᆢ맛있어요ㆍ 커피도 맛있어요~,방문일 25.12.20.토 2025년 12월 20일 토요일 1번째 방문 인증 수단 영수증,저녁에 방문예약 없이 이용대기 시간 바로 입장친목친구
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,23,굿,방문일 25.12.3.수 2025년 12월 3일 수요일 16번째 방문 인증 수단 영수증,점심에 방문예약 없이 이용대기 시간 바로 입장일상
투썸플레이스 묵동자이점,카페,도로명서울 중랑구 동일로 932 묵동자이아파트복사 지번서울 중랑구 묵동 170-1 자이아파트복사,24,,방문일 25.12.13.토 2025년 12월 13일 토요일 3번째 방문 인증 수단 영수증,"점심에 방문포장·배달 이용대기 시간 바로 입장일상, 기념일"
